From_CPT,To_CPT,Probability
85610,87086,0.0006811989100817438
85610,Y3000,0.0006811989100817438
85610,82310,0.0006811989100817438
85610,87640,0.0013623978201634877
85610,82150,0.0027247956403269754
85610,80061,0.0027247956403269754
85610,71020,0.0020435967302452314
85610,82553,0.009536784741144414
85610,84443,0.0027247956403269754
85610,82947,0.004087193460490463
85610,82948,0.0020435967302452314
85610,45380,0.0006811989100817438
85610,85610QW,0.0006811989100817438
85610,72197,0.0006811989100817438
85610,86762,0.0013623978201634877
85610,80076,0.004768392370572207
85610,84155,0.0020435967302452314
85610,84460,0.0027247956403269754
85610,85049,0.0020435967302452314
85610,J2270,0.0020435967302452314
85610,83690,0.0020435967302452314
85610,83912,0.0034059945504087193
85610,87491,0.0027247956403269754
85610,36410,0.0013623978201634877
85610,90471,0.004087193460490463
85610,36416,0.047683923705722074
85610,36415,0.1055858310626703
85610,U450,0.0006811989100817438
85610,85384,0.0020435967302452314
85610,74177,0.0020435967302452314
85610,82565,0.009536784741144414
85610,74170,0.0027247956403269754
85610,88173,0.0034059945504087193
85610,90658,0.0027247956403269754
85610,83550,0.0006811989100817438
85610,93005,0.0020435967302452314
85610,84484,0.010217983651226158
85610,96361,0.0013623978201634877
37799,END_STATE,0.43478260869565216
37799,37765,0.5217391304347826
37799,Y3600,0.043478260869565216
42830,69436,0.23529411764705882
42830,U370,0.10588235294117647
42830,92587,0.058823529411764705
42830,END_STATE,0.36470588235294116
42830,42830,0.047058823529411764
42830,A4649,0.047058823529411764
42830,30802,0.047058823529411764
42830,~,0.09411764705882353
42831,END_STATE,0.7777777777777778
42831,30520,0.2222222222222222
00740P1,END_STATE,1.0
A4385,A4456,0.19047619047619047
A4385,A4450,0.047619047619047616
A4385,A4409,0.047619047619047616
A4385,A5063,0.047619047619047616
A4385,A4414,0.47619047619047616
A4385,END_STATE,0.19047619047619047
958108,END_STATE,1.0
38500,END_STATE,1.0
94150,99213,0.008547008547008548
94150,95117,0.3418803418803419
94150,J7620,0.004273504273504274
94150,99291,0.017094017094017096
94150,94200,0.004273504273504274
94150,94760,0.004273504273504274
94150,J7613,0.02564102564102564
94150,95165,0.14957264957264957
94150,94727,0.008547008547008548
94150,94726,0.004273504273504274
94150,END_STATE,0.4230769230769231
94150,94640,0.008547008547008548
012154,767758,0.5
012154,012154,0.5
90647,85025,0.023809523809523808
90647,90670,0.15476190476190477
90647,99392,0.03571428571428571
90647,99391,0.023809523809523808
90647,END_STATE,0.07142857142857142
90647,90460,0.11904761904761904
90647,90716,0.023809523809523808
90647,90461,0.09523809523809523
90647,90471,0.15476190476190477
90647,90473,0.047619047619047616
90647,90472,0.25
90645,90670,0.22580645161290322
90645,99392,0.1935483870967742
90645,90460,0.4838709677419355
90645,90461,0.0967741935483871
99195,END_STATE,0.7857142857142857
99195,83550,0.21428571428571427
Y4010,Y4210,0.0017271157167530224
Y4010,Y9900,0.0051813471502590676
Y4010,G0204,0.0051813471502590676
Y4010,G0206,0.0034542314335060447
