From_CPT,To_CPT,Probability
99203,Y6360,0.001841620626151013
99203,171110,0.001841620626151013
99203,29540,0.001841620626151013
99203,97124,0.001841620626151013
99203,315790,0.001841620626151013
99203,44361,0.001841620626151013
99203,71020,0.001841620626151013
99203,111000,0.001841620626151013
99203,99232,0.001841620626151013
99203,90648,0.001841620626151013
99203,00790,0.001841620626151013
99203,31525,0.001841620626151013
99203,17111,0.0055248618784530384
99203,17110,0.001841620626151013
99203,92285,0.001841620626151013
99203,95117,0.003683241252302026
99203,73100,0.003683241252302026
99203,J7300,0.001841620626151013
99203,712608,0.001841620626151013
99203,97110,0.009208103130755065
99203,20550,0.001841620626151013
99203,92567,0.001841620626151013
99203,95004,0.0055248618784530384
99203,Y2700,0.0055248618784530384
99203,Y3010,0.001841620626151013
99203,72020,0.001841620626151013
99203,Y9200,0.001841620626151013
99203,70000,0.001841620626151013
99203,76830,0.0055248618784530384
99203,97811,0.001841620626151013
99203,97112,0.001841620626151013
99203,09935,0.0055248618784530384
99203,73610,0.003683241252302026
99203,92550,0.001841620626151013
99203,99385,0.001841620626151013
99203,Y9230,0.001841620626151013
99203,82947,0.003683241252302026
99203,87220,0.003683241252302026
99203,73130,0.003683241252302026
99203,46600,0.001841620626151013
99203,99284,0.001841620626151013
99203,99000,0.003683241252302026
99203,95165,0.007366482504604052
99203,73030,0.01289134438305709
99203,90746,0.001841620626151013
99203,82570,0.001841620626151013
99203,Y6140,0.001841620626151013
99203,87107,0.001841620626151013
99203,72110,0.001841620626151013
99203,90471,0.0055248618784530384
99203,36415,0.01289134438305709
99203,90472,0.001841620626151013
99203,09998,0.001841620626151013
99203,87210,0.007366482504604052
99203,58100,0.001841620626151013
99203,73000,0.001841620626151013
99203,S9999,0.001841620626151013
99203,Q4009,0.001841620626151013
99203,Y4500,0.001841620626151013
99203,99406,0.001841620626151013
99203,A6530,0.001841620626151013
99203,G8553,0.001841620626151013
99203,77072,0.001841620626151013
99203,99244,0.001841620626151013
99203,62310,0.001841620626151013
99203,99243,0.001841620626151013
99203,11310,0.001841620626151013
99203,J0702,0.003683241252302026
99203,100600,0.001841620626151013
99203,94060,0.003683241252302026
99203,86580,0.001841620626151013
99203,Q4049,0.003683241252302026
99203,29065,0.003683241252302026
