From_CPT,To_CPT,Probability
Before1972_92015,Before1972_92133,0.022727272727272728
Before1972_92015,Before1972_98941,0.022727272727272728
Before1972_92015,Before1972_98940,0.022727272727272728
Before1972_92015,Before1972_77080,0.022727272727272728
Before1972_92015,Before1972_99214,0.022727272727272728
Before1972_92015,Before1972_9714059,0.022727272727272728
Before1972_92015,Before1972_99213,0.022727272727272728
Before1972_92015,Before1972_82306,0.022727272727272728
Before1972_92015,Before1972_G0283,0.022727272727272728
Before1972_92015,Before1972_92015Rx,0.22727272727272727
Before1972_92015,Before1972_Y3000,0.022727272727272728
Before1972_92015,Before1972_92004,0.022727272727272728
Before1972_92015,Before1972_92250,0.022727272727272728
Before1972_92015,Before1972_83540,0.022727272727272728
Before1972_92015,Before1972_92310,0.045454545454545456
Before1972_92015,Before1972_92083,0.022727272727272728
Before1972_92014,Before1972_G8427,0.01818181818181818
Before1972_92014,Before1972_99050,0.01818181818181818
Before1972_92014,Before1972_97014,0.01818181818181818
Before1972_92014,Before1972_90632,0.01818181818181818
Before1972_92014,Before1972_G8553,0.01818181818181818
Before1972_92014,Before1972_92015,0.32727272727272727
Before1972_92014,Before1972_92014,0.03636363636363636
Before1972_92014,Before1972_09935,0.05454545454545454
Before1972_92014,Before1972_Y2600,0.01818181818181818
Before1972_92014,Before1972_92133,0.05454545454545454
Before1972_92014,Before1972_92226,0.01818181818181818
Before1972_92014,Before1972_45172,0.01818181818181818
Before1972_92014,Before1972_92014Rx,0.12727272727272726
Before1972_92014,Before1972_80061,0.01818181818181818
Before1972_92014,Before1972_26750,0.01818181818181818
Before1972_92014,Before1972_99214,0.05454545454545454
Before1972_92014,Before1972_99212,0.01818181818181818
Before1972_92014,Before1972_99213,0.05454545454545454
Before1972_92014,Before1972_92004,0.01818181818181818
Before1972_92014,Before1972_92250,0.01818181818181818
Before1972_92014,Before1972_90471,0.01818181818181818
Before1972_92014,Before1972_92310,0.03636363636363636
Before1972_G0206Rx,Before1972_80000,0.05263157894736842
Before1972_G0206Rx,Before1972_99213,0.05263157894736842
Before1972_G0206Rx,Before1972_G0206Rx,0.7368421052631579
Before1972_G0206Rx,Before1972_99393,0.05263157894736842
Before1972_G0206Rx,Before1972_71020,0.05263157894736842
Before1972_G0206Rx,END_STATE,0.05263157894736842
After1972_01470,After1972_01470Rx,1.0
After1972_84311,After1972_83516,0.25
After1972_84311,After1972_83986,0.5
After1972_84311,After1972_82145,0.25
After1972_72193,After1972_99214,1.0
After1972_S9083Rx,After1972_S9083Rx,0.75
